object,night,filter,source_file,output_file,bias_source,flat_source
HII 1883,20110125,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110125.109.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110125/20110125.109.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20110125,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110125.110.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110125/20110125.110.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20110125,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110125.115.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110125/20110125.115.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20110125,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110125.116.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110125/20110125.116.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.048.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.048.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.049.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.049.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.054.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.054.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.055.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.055.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.061.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.061.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110315.062.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110315/20110315.062.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.041.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.041.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.042.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.042.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.047.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.047.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.048.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.048.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.054.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.054.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.055.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.055.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.060.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.060.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110316.061.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110316/20110316.061.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.045.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.045.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.048.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.048.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.051.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.051.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.054.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.054.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.057.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.057.fits,night-specific,GLOBAL FALLBACK
HII 1883,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20110317.060.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20110317/20110317.060.fits,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.036.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.036.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.037.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.037.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.042.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.042.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.043.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.043.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.049.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.049.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.050.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.050.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.055.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.055.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.056.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.056.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.062.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.062.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.063.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.063.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.068.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.068.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.069.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.069.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.075.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.075.fits.gz,night-specific,GLOBAL FALLBACK
HII 1883,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 1883/20111113.076.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 1883/20111113/20111113.076.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.038.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.038.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.039.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.039.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.044.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.044.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.045.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.045.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.051.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.051.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.052.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.052.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.057.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.057.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.058.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.058.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.064.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.064.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.065.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.065.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.070.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.070.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.071.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.071.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.077.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.077.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.078.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.078.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.083.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.083.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.084.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.084.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.090.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.090.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.091.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.091.fits,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.091.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.091.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.096.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.096.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.097.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.097.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.103.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.103.fits.gz,night-specific,night-specific
HII 2244,20110122,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110122.104.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110122/20110122.104.fits.gz,night-specific,night-specific
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.028.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.028.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.029.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.029.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.034.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.034.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.035.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.035.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.041.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.041.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.042.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.042.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.047.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.047.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.048.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.048.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.054.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.054.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.055.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.055.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.060.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.060.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.061.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.061.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.067.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.067.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.068.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.068.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.073.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.073.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.074.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.074.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.080.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.080.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.081.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.081.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.086.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.086.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110123,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110123.087.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110123/20110123.087.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.046.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.046.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.047.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.047.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.052.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.052.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.053.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.053.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.059.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.059.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.060.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.060.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.065.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.065.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.066.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.066.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.072.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.072.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.073.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.073.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.078.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.078.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.079.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.079.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.085.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.085.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.086.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.086.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.091.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.091.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.092.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.092.fits.gz,night-specific,GLOBAL FALLBACK
HII 2244,20110124,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2244/20110124.098.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2244/20110124/20110124.098.fits.gz,night-specific,GLOBAL FALLBACK
